Id,rating
802899,3
802900,3
802901,3
802902,3
802903,3
802904,3
802905,3
802906,3
802907,3
802908,4
802909,4
802910,3
802911,3
802912,4
802913,4
802914,3
802915,4
802916,2
802917,3
802918,4
802919,4
802920,4
802921,4
802922,4
802923,3
802924,4
802925,3
802926,3
802927,3
802928,3
802929,3
802930,4
802931,3
802932,3
802933,3
802934,3
802935,3
802936,3
802937,3
802938,3
802939,4
802940,3
802941,3
802942,4
802943,4
802944,3
802945,3
802946,3
802947,3
802948,3
802949,3
802950,3
802951,3
802952,3
802953,3
802954,3
802955,3
802956,3
802957,3
802958,2
802959,3
802960,3
802961,3
802962,3
802963,3
802964,3
802965,3
802966,3
802967,3
802968,3
802969,3
802970,3
802971,3
802972,3
802973,3
802974,3
802975,3
802976,3
802977,3
802978,3
802979,3
802980,3
802981,3
802982,3
802983,3
802984,4
802985,3
802986,3
802987,3
802988,3
802989,3
802990,3
802991,3
802992,4
802993,4
802994,3
802995,4
802996,3
802997,4
802998,4
802999,3
803000,3
803001,3
803002,3
803003,3
803004,3
803005,3
803006,3
803007,3
803008,3
803009,3
803010,3
803011,3
803012,3
803013,3
803014,3
803015,3
803016,3
803017,3
803018,3
803019,4
803020,3
803021,4
803022,3
803023,3
803024,4
803025,3
803026,3
803027,4
803028,2
803029,3
803030,3
803031,3
803032,3
803033,3
803034,3
803035,3
803036,2
803037,3
803038,3
803039,3
803040,3
803041,4
803042,3
803043,3
803044,3
803045,3
803046,3
803047,4
803048,4
803049,4
803050,3
803051,4
803052,3
803053,4
803054,3
803055,4
803056,4
803057,4
803058,4
803059,4
803060,4
803061,4
803062,4
803063,4
803064,3
803065,3
803066,3
803067,3
803068,4
803069,3
803070,3
803071,3
803072,4
803073,3
803074,4
803075,4
803076,4
803077,3
803078,3
803079,4
803080,3
803081,3
803082,4
803083,4
803084,4
803085,4
803086,3
803087,4
803088,3
803089,4
803090,3
803091,4
803092,4
803093,4
803094,3
803095,3
803096,3
803097,3
803098,4
803099,4
803100,3
803101,4
803102,4
803103,3
803104,3
803105,3
803106,4
803107,3
803108,4
803109,4
803110,3
803111,4
803112,3
803113,3
803114,4
803115,4
803116,3
803117,4
803118,4
803119,4
803120,3
803121,4
803122,3
803123,4
803124,3
803125,4
803126,4
803127,3
803128,3
803129,4
803130,4
803131,4
803132,3
803133,4
803134,4
803135,4
803136,4
803137,4
803138,3
803139,4
803140,4
803141,4
803142,3
803143,3
803144,4
803145,4
803146,4
803147,4
803148,3
803149,3
803150,3
803151,3
803152,3
803153,3
803154,3
803155,3
803156,3
803157,3
803158,4
803159,3
803160,3
803161,3
803162,4
803163,4
803164,3
803165,4
803166,3
803167,4
803168,4
803169,3
803170,3
803171,3
803172,3
803173,3
803174,3
803175,3
803176,3
803177,4
803178,3
803179,3
803180,3
803181,3
803182,4
803183,3
803184,4
803185,3
803186,3
803187,3
803188,3
803189,3
803190,3
803191,4
803192,3
803193,3
803194,3
803195,3
803196,3
803197,3
803198,3
803199,3
803200,4
803201,3
803202,3
803203,3
803204,3
803205,4
803206,4
803207,4
803208,3
803209,3
803210,4
803211,4
803212,3
803213,3
803214,4
803215,3
803216,3
803217,3
803218,4
803219,4
803220,4
803221,4
803222,4
803223,4
803224,3
803225,3
803226,4
803227,4
803228,4
803229,4
803230,4
803231,4
803232,3
803233,3
803234,4
803235,3
803236,3
803237,3
803238,4
803239,4
803240,4
803241,4
803242,4
803243,3
803244,4
803245,3
803246,4
803247,4
803248,3
803249,4
803250,4
803251,3
803252,3
803253,3
803254,4
803255,3
803256,3
803257,4
803258,3
803259,4
803260,4
803261,4
803262,4
803263,3
803264,3
803265,3
803266,4
803267,4
803268,4
803269,3
803270,4
803271,3
803272,3
803273,4
803274,4
803275,3
803276,4
803277,4
803278,4
803279,4
803280,4
803281,3
803282,4
803283,3
803284,4
803285,3
803286,4
803287,3
803288,4
803289,3
803290,3
803291,3
803292,3
803293,3
803294,4
803295,4
803296,4
803297,4
803298,4
803299,3
803300,3
803301,4
803302,3
803303,4
803304,3
803305,4
803306,4
803307,3
803308,4
803309,3
803310,3
803311,3
803312,3
803313,3
803314,3
803315,4
803316,3
803317,3
803318,3
803319,3
803320,2
803321,3
803322,3
803323,3
803324,4
803325,3
803326,3
803327,3
803328,3
803329,3
803330,3
803331,3
803332,4
803333,4
803334,3
803335,4
803336,4
803337,3
803338,3
803339,4
803340,4
803341,3
803342,4
803343,4
803344,3
803345,3
803346,4
803347,4
803348,4
803349,4
803350,3
803351,4
803352,4
803353,4
803354,3
803355,4
803356,4
803357,4
803358,3
803359,4
803360,4
803361,4
803362,3
803363,4
803364,4
803365,4
803366,4
803367,4
803368,4
803369,4
803370,4
803371,4
803372,4
803373,3
803374,4
803375,4
803376,4
803377,4
803378,4
803379,3
803380,4
803381,4
803382,4
803383,4
803384,4
803385,3
803386,3
803387,4
803388,2
803389,3
803390,3
803391,4
803392,3
803393,4
803394,4
803395,4
803396,4
803397,4
803398,4
803399,3
803400,4
803401,4
803402,3
803403,3
803404,4
803405,4
803406,4
803407,3
803408,3
803409,3
803410,3
803411,3
803412,4
803413,4
803414,5
803415,4
803416,4
803417,4
803418,3
803419,4
803420,4
803421,4
803422,3
803423,3
803424,4
803425,3
803426,4
803427,3
803428,4
803429,4
803430,3
803431,4
803432,4
803433,4
803434,4
803435,4
803436,4
803437,4
803438,4
803439,4
803440,3
803441,3
803442,4
803443,3
803444,4
803445,4
803446,4
803447,4
803448,4
803449,4
803450,3
803451,4
803452,3
803453,3
803454,4
803455,3
803456,4
803457,3
803458,3
803459,4
803460,3
803461,4
803462,4
803463,3
803464,4
803465,3
803466,4
803467,3
803468,4
803469,4
803470,3
803471,4
803472,3
803473,3
803474,3
803475,4
803476,3
803477,3
803478,4
803479,3
803480,3
803481,3
803482,3
803483,3
803484,2
803485,3
803486,3
803487,3
803488,3
803489,3
803490,2
803491,3
803492,3
803493,3
803494,2
803495,3
803496,3
803497,4
803498,3
803499,3
803500,3
803501,3
803502,3
803503,3
803504,3
803505,3
803506,3
803507,3
803508,4
803509,3
803510,3
803511,4
803512,3
803513,4
803514,3
803515,4
803516,4
803517,3
803518,4
803519,4
803520,4
803521,4
803522,4
803523,4
803524,4
803525,3
803526,4
803527,4
803528,3
803529,4
803530,4
803531,4
803532,3
803533,3
803534,4
803535,3
803536,4
803537,3
803538,3
803539,4
803540,3
803541,4
803542,4
803543,4
803544,3
803545,4
803546,3
803547,3
803548,3
803549,3
803550,4
803551,3
803552,3
803553,3
803554,4
803555,3
803556,3
803557,3
803558,4
803559,3
803560,4
803561,3
803562,3
803563,3
803564,3
803565,3
803566,3
803567,4
803568,3
803569,4
803570,4
803571,4
803572,3
803573,4
803574,4
803575,3
803576,3
803577,4
803578,4
803579,4
803580,3
803581,3
803582,3
803583,4
803584,3
803585,4
803586,4
803587,3
803588,3
803589,4
803590,3
803591,3
803592,3
803593,3
803594,3
803595,4
803596,4
803597,4
803598,3
803599,3
803600,4
803601,3
803602,3
803603,3
803604,4
803605,3
803606,3
803607,3
803608,4
803609,3
803610,4
803611,3
803612,4
803613,4
803614,3
803615,3
803616,3
803617,3
803618,3
803619,3
803620,3
803621,4
803622,3
803623,3
803624,3
803625,3
803626,3
803627,4
803628,3
803629,3
803630,3
803631,3
803632,4
803633,3
803634,4
803635,3
803636,3
803637,3
803638,3
803639,3
803640,3
803641,3
803642,4
803643,3
803644,3
803645,3
803646,4
803647,3
803648,3
803649,3
803650,3
803651,3
803652,3
803653,3
803654,4
803655,3
803656,3
803657,3
803658,3
803659,3
803660,3
803661,4
803662,4
803663,3
803664,3
803665,3
803666,3
803667,3
803668,3
803669,3
803670,3
803671,4
803672,4
803673,3
803674,3
803675,3
803676,3
803677,3
803678,3
803679,3
803680,3
803681,4
803682,4
803683,4
803684,3
803685,4
803686,3
803687,3
803688,3
803689,3
803690,3
803691,3
803692,3
803693,3
803694,3
803695,4
803696,3
803697,3
803698,3
803699,3
803700,4
803701,3
803702,3
803703,3
803704,4
803705,4
803706,3
803707,4
803708,4
803709,3
803710,3
803711,3
803712,3
803713,4
803714,4
803715,4
803716,3
803717,3
803718,3
803719,3
803720,3
803721,3
803722,3
803723,3
803724,3
803725,4
803726,4
803727,4
803728,4
803729,5
803730,4
803731,4
803732,4
803733,4
803734,4
803735,4
803736,4
803737,4
803738,4
803739,3
803740,4
803741,4
803742,4
803743,4
803744,4
803745,4
803746,4
803747,4
803748,3
803749,4
803750,4
803751,4
803752,4
803753,3
803754,4
803755,4
803756,4
803757,4
803758,4
803759,3
803760,4
803761,3
803762,4
803763,4
803764,4
803765,4
803766,4
803767,4
803768,4
803769,4
803770,4
803771,4
803772,4
803773,4
803774,4
803775,4
803776,4
803777,4
803778,4
803779,4
803780,3
803781,4
803782,3
803783,3
803784,4
803785,4
803786,4
803787,3
803788,3
803789,4
803790,4
803791,4
803792,4
803793,4
803794,4
803795,4
803796,4
803797,4
803798,4
803799,4
803800,4
803801,4
803802,4
803803,4
803804,4
803805,3
803806,4
803807,3
803808,4
803809,4
803810,4
803811,4
803812,4
803813,4
803814,3
803815,4
803816,4
803817,4
803818,4
803819,4
803820,4
803821,3
803822,3
803823,3
803824,3
803825,4
803826,4
803827,4
803828,3
803829,3
803830,3
803831,3
803832,3
803833,4
803834,3
803835,4
803836,3
803837,4
803838,4
803839,3
803840,3
803841,4
803842,4
803843,4
803844,4
803845,4
803846,4
803847,4
803848,3
803849,4
803850,3
803851,3
803852,4
803853,4
803854,4
803855,4
803856,3
803857,4
803858,3
803859,3
803860,3
803861,4
803862,4
803863,4
803864,4
803865,3
803866,4
803867,3
803868,4
803869,4
803870,4
803871,4
803872,4
803873,4
803874,4
803875,4
803876,3
803877,4
803878,3
803879,4
803880,3
803881,3
803882,3
803883,4
803884,3
803885,4
803886,4
803887,3
803888,4
803889,3
803890,3
803891,3
803892,4
803893,4
803894,3
803895,4
803896,3
803897,3
803898,3
803899,4
803900,4
803901,3
803902,3
803903,3
803904,4
803905,3
803906,4
803907,3
803908,3
803909,3
803910,4
803911,4
803912,3
803913,3
803914,3
803915,4
803916,4
803917,4
803918,3
803919,3
803920,4
803921,4
803922,4
803923,3
803924,4
803925,3
803926,4
803927,4
803928,3
803929,3
803930,4
803931,4
803932,4
803933,4
803934,3
803935,4
803936,3
803937,4
803938,3
803939,4
803940,4
803941,3
803942,3
803943,3
803944,3
803945,3
803946,3
803947,4
803948,3
803949,3
803950,4
803951,4
803952,4
803953,4
803954,3
803955,4
803956,3
803957,4
803958,3
803959,3
803960,4
803961,4
803962,4
803963,3
803964,3
803965,4
803966,4
803967,4
803968,3
803969,3
803970,4
803971,4
803972,3
803973,3
803974,4
803975,4
803976,4
803977,3
803978,3
803979,4
803980,3
803981,3
803982,4
803983,3
803984,3
803985,3
803986,3
803987,3
803988,4
803989,3
803990,3
803991,3
803992,3
803993,3
803994,4
803995,3
803996,3
803997,3
803998,3
803999,3
804000,3
804001,3
804002,4
804003,3
804004,3
804005,3
804006,4
804007,3
804008,4
804009,4
804010,3
804011,3
804012,4
804013,3
804014,3
804015,4
804016,4
804017,4
804018,3
804019,3
804020,3
804021,4
804022,4
804023,3
804024,3
804025,3
804026,3
804027,3
804028,4
804029,3
804030,4
804031,4
804032,3
804033,4
804034,3
804035,4
804036,4
804037,3
804038,3
804039,4
804040,3
804041,3
804042,4
804043,4
804044,4
804045,4
804046,3
804047,4
804048,3
804049,3
804050,3
804051,4
804052,4
804053,3
804054,3
804055,3
804056,4
804057,4
804058,3
804059,4
804060,4
804061,3
804062,3
804063,4
804064,4
804065,4
804066,3
804067,3
804068,4
804069,4
804070,4
804071,4
804072,4
804073,3
804074,4
804075,4
804076,3
804077,4
804078,3
804079,3
804080,4
804081,4
804082,2
804083,3
804084,3
804085,3
804086,3
804087,4
804088,4
804089,3
804090,4
804091,3
804092,4
804093,4
804094,3
804095,3
804096,4
804097,4
804098,3
804099,3
804100,3
804101,4
804102,4
804103,3
804104,3
804105,3
804106,3
804107,3
804108,3
804109,3
804110,3
804111,4
804112,3
804113,3
804114,3
804115,4
804116,3
804117,3
804118,4
804119,4
804120,3
804121,4
804122,3
804123,4
804124,3
804125,3
804126,3
804127,3
804128,3
804129,3
804130,3
804131,4
804132,3
804133,4
804134,3
804135,3
804136,3
804137,3
804138,4
804139,4
804140,3
804141,3
804142,3
804143,3
804144,4
804145,4
804146,4
804147,4
804148,4
804149,3
804150,3
804151,4
804152,4
804153,4
804154,4
804155,3
804156,3
804157,3
804158,5
804159,4
804160,4
804161,3
804162,4
804163,4
804164,4
804165,4
804166,4
804167,3
804168,4
804169,4
804170,4
804171,3
804172,4
804173,3
804174,4
804175,4
804176,4
804177,4
804178,4
804179,3
804180,4
804181,3
804182,4
804183,3
804184,4
804185,3
804186,4
804187,3
804188,3
804189,4
804190,3
804191,3
804192,3
804193,3
804194,4
804195,3
804196,4
804197,3
804198,4
804199,3
804200,3
804201,3
804202,3
804203,4
804204,3
804205,3
804206,3
804207,3
804208,3
804209,4
804210,3
804211,3
804212,4
804213,3
804214,3
804215,4
804216,3
804217,3
804218,3
804219,3
804220,3
804221,3
804222,3
804223,4
804224,4
804225,3
804226,4
804227,3
804228,3
804229,4
804230,4
804231,4
804232,4
804233,4
804234,3
804235,3
804236,4
804237,4
804238,4
804239,3
804240,3
804241,4
804242,4
804243,3
804244,3
804245,3
804246,4
804247,3
804248,3
804249,3
804250,3
804251,4
804252,3
804253,3
804254,3
804255,4
804256,3
804257,4
804258,4
804259,3
804260,3
804261,4
804262,4
804263,4
804264,3
804265,3
804266,3
804267,3
804268,3
804269,3
804270,3
804271,4
804272,4
804273,3
804274,3
804275,3
804276,3
804277,4
804278,4
804279,3
804280,4
804281,4
804282,3
804283,4
804284,4
804285,4
804286,3
804287,3
804288,4
804289,3
804290,3
804291,4
804292,3
804293,3
804294,3
804295,3
804296,4
804297,3
804298,4
804299,3
804300,4
804301,3
804302,4
804303,4
804304,4
804305,3
804306,4
804307,4
804308,4
804309,3
804310,4
804311,4
804312,4
804313,4
804314,4
804315,4
804316,3
804317,4
804318,4
804319,4
804320,4
804321,4
804322,4
804323,4
804324,4
804325,4
804326,3
804327,3
804328,4
804329,4
804330,4
804331,4
804332,3
804333,4
804334,3
804335,3
804336,4
804337,3
804338,3
804339,3
804340,3
804341,2
804342,3
804343,3
804344,4
804345,4
804346,3
804347,3
804348,4
804349,3
804350,3
804351,4
804352,3
804353,3
804354,3
804355,3
804356,3
804357,3
804358,3
804359,3
804360,4
804361,3
804362,3
804363,3
804364,3
804365,3
804366,4
804367,4
804368,3
804369,3
804370,3
804371,4
804372,3
804373,3
804374,4
804375,3
804376,3
804377,3
804378,3
804379,3
804380,3
804381,3
804382,3
804383,4
804384,3
804385,3
804386,3
804387,3
804388,3
804389,3
804390,3
804391,3
804392,3
804393,3
804394,3
804395,4
804396,4
804397,3
804398,3
804399,3
804400,3
804401,3
804402,3
804403,4
804404,4
804405,3
804406,3
804407,4
804408,3
804409,3
804410,3
804411,3
804412,3
804413,3
804414,3
804415,3
804416,4
804417,3
804418,3
804419,3
804420,3
804421,3
804422,3
804423,4
804424,3
804425,3
804426,4
804427,3
804428,3
804429,4
804430,3
804431,4
804432,4
804433,4
804434,3
804435,4
804436,4
804437,3
804438,3
804439,4
804440,3
804441,3
804442,4
804443,3
804444,3
804445,4
804446,4
804447,4
804448,4
804449,4
804450,3
804451,4
804452,3
804453,3
804454,3
804455,4
804456,4
804457,4
804458,3
804459,3
804460,4
804461,4
804462,4
804463,3
804464,4
804465,4
804466,4
804467,4
804468,4
804469,4
804470,3
804471,4
804472,4
804473,4
804474,4
804475,4
804476,4
804477,3
804478,4
804479,4
804480,4
804481,4
804482,4
804483,4
804484,4
804485,4
804486,3
804487,3
804488,3
804489,4
804490,4
804491,3
804492,4
804493,4
804494,4
804495,4
804496,4
804497,4
804498,2
804499,4
804500,4
804501,4
804502,4
804503,3
804504,4
804505,4
804506,3
804507,3
804508,3
804509,3
804510,3
804511,3
804512,3
804513,4
804514,3
804515,3
804516,3
804517,4
804518,3
804519,3
804520,3
804521,3
804522,3
804523,3
804524,3
804525,4
804526,3
804527,3
804528,4
804529,3
804530,4
804531,3
804532,3
804533,3
804534,3
804535,4
804536,3
804537,4
804538,3
804539,4
804540,4
804541,4
804542,3
804543,3
804544,4
804545,4
804546,4
804547,4
804548,3
804549,3
804550,3
804551,3
804552,3
804553,3
804554,4
804555,3
804556,4
804557,3
804558,3
804559,4
804560,4
804561,3
804562,3
804563,3
804564,3
804565,3
804566,3
804567,3
804568,4
804569,3
804570,3
804571,3
804572,3
804573,3
804574,3
804575,4
804576,4
804577,3
804578,3
804579,3
804580,3
804581,4
804582,3
804583,4
804584,3
804585,3
804586,4
804587,3
804588,3
804589,4
804590,3
804591,3
804592,3
804593,3
804594,3
804595,3
804596,3
804597,3
804598,4
804599,4
804600,3
804601,4
804602,3
804603,4
804604,4
804605,4
804606,3
804607,3
804608,3
804609,3
804610,3
804611,3
804612,3
804613,3
804614,3
804615,3
804616,3
804617,3
804618,3
804619,3
804620,3
804621,3
804622,3
804623,3
804624,3
804625,4
804626,3
804627,3
804628,3
804629,2
804630,3
804631,4
804632,3
804633,3
804634,4
804635,3
804636,4
804637,3
804638,3
804639,3
804640,3
804641,4
804642,4
804643,4
804644,4
804645,4
804646,4
804647,3
804648,4
804649,3
804650,4
804651,4
804652,3
804653,4
804654,4
804655,4
804656,4
804657,3
804658,3
804659,4
804660,3
804661,4
804662,4
804663,3
804664,3
804665,4
804666,4
804667,3
804668,4
804669,4
804670,4
804671,4
804672,4
804673,3
804674,4
804675,4
804676,4
804677,4
804678,3
804679,4
804680,4
804681,4
804682,3
804683,4
804684,4
804685,4
804686,4
804687,4
804688,4
804689,4
804690,4
804691,3
804692,4
804693,3
804694,3
804695,4
804696,4
804697,4
804698,4
804699,4
804700,4
804701,4
804702,4
804703,3
804704,4
804705,4
804706,4
804707,4
804708,3
804709,3
804710,4
804711,3
804712,3
804713,4
804714,3
804715,3
804716,3
804717,3
804718,3
804719,3
804720,3
804721,3
804722,3
804723,3
804724,3
804725,3
804726,4
804727,4
804728,4
804729,3
804730,3
804731,3
804732,4
804733,4
804734,4
804735,4
804736,4
804737,4
804738,4
804739,4
804740,3
804741,4
804742,4
804743,4
804744,4
804745,4
804746,4
804747,4
804748,3
804749,3
804750,3
804751,4
804752,3
804753,4
804754,4
804755,4
804756,3
804757,3
804758,3
804759,3
804760,3
804761,3
804762,3
804763,3
804764,3
804765,3
804766,4
804767,4
804768,3
804769,3
804770,4
804771,3
804772,4
804773,3
804774,4
804775,3
804776,3
804777,3
804778,3
804779,3
804780,2
804781,2
804782,3
804783,2
804784,3
804785,3
804786,3
804787,3
804788,3
804789,3
804790,4
804791,3
804792,4
804793,3
804794,4
804795,4
804796,4
804797,4
804798,3
804799,4
804800,3
804801,4
804802,4
804803,4
804804,4
804805,4
804806,4
804807,4
804808,4
804809,4
804810,4
804811,4
804812,4
804813,4
804814,4
804815,4
804816,4
804817,4
804818,5
804819,5
804820,4
804821,4
804822,4
804823,4
804824,5
804825,4
804826,4
804827,5
804828,4
804829,5
804830,4
804831,4
804832,5
804833,4
804834,5
804835,4
804836,4
804837,5
804838,4
804839,4
804840,4
804841,5
804842,4
804843,4
804844,4
804845,5
804846,4
804847,4
804848,5
804849,4
804850,4
804851,4
804852,4
804853,4
804854,4
804855,5
804856,4
804857,4
804858,5
804859,4
804860,4
804861,5
804862,3
804863,3
804864,4
804865,4
804866,4
804867,3
804868,4
804869,4
804870,3
804871,3
804872,3
804873,3
804874,3
804875,3
804876,3
804877,3
804878,3
804879,3
804880,3
804881,3
804882,3
804883,3
804884,3
804885,3
804886,3
804887,4
804888,3
804889,3
804890,3
804891,3
804892,3
804893,3
804894,4
804895,3
804896,3
804897,2
804898,3
804899,3
804900,3
804901,3
804902,3
804903,4
804904,3
804905,2
804906,3
804907,3
804908,3
804909,3
804910,3
804911,3
804912,3
804913,3
804914,3
804915,3
804916,3
804917,3
804918,2
804919,3
804920,3
804921,3
804922,3
804923,3
804924,3
804925,3
804926,3
804927,3
804928,3
804929,3
804930,2
804931,3
804932,3
804933,3
804934,3
804935,2
804936,3
804937,3
804938,3
804939,3
804940,3
804941,3
804942,3
804943,3
804944,3
804945,3
804946,3
804947,3
804948,3
804949,3
804950,3
804951,4
804952,3
804953,3
804954,3
804955,3
804956,4
804957,3
804958,3
804959,3
804960,4
804961,3
804962,4
804963,4
804964,4
804965,4
804966,3
804967,3
804968,4
804969,3
804970,4
804971,3
804972,4
804973,3
804974,4
804975,4
804976,3
804977,3
804978,4
804979,3
804980,4
804981,3
804982,4
804983,4
804984,3
804985,3
804986,4
804987,3
804988,4
804989,3
804990,4
804991,3
804992,4
804993,3
804994,4
804995,4
804996,4
804997,3
804998,4
804999,4
805000,3
805001,3
805002,4
805003,3
805004,4
805005,4
805006,4
805007,4
805008,3
805009,4
805010,4
805011,4
805012,4
805013,4
805014,4
805015,4
805016,4
805017,3
805018,4
805019,4
805020,3
805021,4
805022,4
805023,4
805024,3
805025,4
805026,3
805027,4
805028,4
805029,4
805030,3
805031,3
805032,3
805033,3
805034,3
805035,4
805036,4
805037,4
805038,3
805039,3
805040,3
805041,3
805042,3
805043,3
805044,3
805045,3
805046,3
805047,3
805048,3
805049,3
805050,3
805051,3
805052,2
805053,3
805054,3
805055,3
805056,3
805057,3
805058,3
805059,2
805060,3
805061,3
805062,2
805063,3
805064,3
805065,3
805066,3
805067,3
805068,2
805069,3
805070,3
805071,3
805072,4
805073,3
805074,3
805075,3
805076,3
805077,3
805078,3
805079,3
805080,3
805081,2
805082,3
805083,3
805084,3
805085,3
805086,2
805087,3
805088,3
805089,3
805090,2
805091,3
805092,2
805093,2
805094,4
805095,3
805096,4
805097,4
805098,4
805099,4
805100,4
805101,4
805102,4
805103,4
805104,4
805105,4
805106,4
805107,4
805108,4
805109,3
805110,3
805111,3
805112,3
805113,3
805114,3
805115,3
805116,3
805117,4
805118,3
805119,3
805120,3
805121,3
805122,2
805123,3
805124,3
805125,3
805126,3
805127,3
805128,3
805129,3
805130,4
805131,4
805132,4
805133,3
805134,4
805135,4
805136,4
805137,4
805138,4
805139,4
805140,4
805141,4
805142,4
805143,4
805144,3
805145,4
805146,4
805147,4
805148,4
805149,3
805150,4
805151,4
805152,4
805153,4
805154,4
805155,4
805156,4
805157,4
805158,4
805159,4
805160,4
805161,4
805162,4
805163,4
805164,4
805165,4
805166,4
805167,4
805168,4
805169,4
805170,4
805171,4
805172,4
805173,4
805174,4
805175,4
805176,5
805177,4
805178,4
805179,3
805180,4
805181,4
805182,3
805183,4
805184,4
805185,3
805186,4
805187,4
805188,4
805189,4
805190,4
805191,4
805192,4
805193,5
805194,4
805195,4
805196,4
805197,3
805198,4
805199,4
805200,3
805201,4
805202,4
805203,4
805204,3
805205,4
805206,4
805207,4
805208,3
805209,4
805210,4
805211,3
805212,4
805213,3
805214,3
805215,4
805216,4
805217,4
805218,4
805219,4
805220,3
805221,3
805222,4
805223,4
805224,4
805225,4
805226,3
805227,4
805228,4
805229,4
805230,3
805231,3
805232,3
805233,3
805234,4
805235,3
805236,4
805237,3
805238,3
805239,4
805240,3
805241,4
805242,4
805243,4
805244,4
805245,4
805246,3
805247,3
805248,4
805249,4
805250,3
805251,4
805252,4
805253,3
805254,4
805255,4
805256,3
805257,3
805258,4
805259,3
805260,3
805261,3
805262,4
805263,3
805264,4
805265,4
805266,3
805267,3
805268,3
805269,3
805270,4
805271,3
805272,4
805273,4
805274,4
805275,4
805276,4
805277,4
805278,4
805279,4
805280,4
805281,4
805282,3
805283,4
805284,4
805285,3
805286,4
805287,4
805288,4
805289,4
805290,4
805291,3
805292,3
805293,4
805294,3
805295,4
805296,3
805297,4
805298,4
805299,3
805300,3
805301,3
805302,4
805303,4
805304,3
805305,3
805306,4
805307,4
805308,3
805309,4
805310,3
805311,4
805312,4
805313,4
805314,3
805315,3
805316,3
805317,3
805318,4
805319,3
805320,3
805321,3
805322,3
805323,4
805324,3
805325,3
805326,4
805327,3
805328,3
805329,3
805330,3
805331,3
805332,3
805333,3
805334,3
805335,3
805336,4
805337,4
805338,4
805339,3
805340,4
805341,4
805342,3
805343,3
805344,4
805345,4
805346,3
805347,3
805348,4
805349,3
